record_id,timestamp,source,region,category,unit_price,quantity,revenue,customer_rating,returned
TX100546,2026-07-09 05:43:00,affiliate_network,MEA,Beauty,21.64,2,43.28,4,0
TX101220,2026-07-09 11:35:00,social_tiktok_ads,Europe,Home & Kitchen,107.87,2,215.73,4,0
TX101304,2026-07-09 13:13:00,social_instagram_ads,Europe,Home & Kitchen,44.68,1,44.68,4,0
TX100686,2026-07-09 15:22:00,retail_pos_partners,LATAM,Toys,25.71,1,25.71,4,0
TX101121,2026-07-09 16:48:00,mobile_app_ios,Europe,Beauty,21.68,1,21.68,4,0
TX100877,2026-07-09 17:25:00,social_tiktok_ads,LATAM,Apparel,49.16,1,49.16,5,0
TX100238,2026-07-09 20:22:00,marketplace_amazon,APAC,Home & Kitchen,47.11,1,47.11,4,0
TX100883,2026-07-09 23:18:00,web_store_eu,APAC,Books,15.72,1,15.72,4,0
TX100868,2026-07-09 23:38:00,mobile_app_ios,MEA,Toys,31.72,8,377.9435588833249,4,0
TX101020,2026-07-10 01:01:00,web_store_eu,LATAM,Home & Kitchen,51.75,2,103.5,4,0
TX100325,2026-07-10 03:45:00,email_campaigns,APAC,Grocery,25.7,1,25.7,5,0
TX100984,2026-07-10 05:30:00,marketplace_etsy,North America,Toys,21.16,3,63.47,4,0
TX101360,2026-07-10 07:05:00,email_campaigns,MEA,Apparel,53.66,1,53.66,4,0
TX100009,2026-07-10 09:53:00,web_store_eu,North America,Books,17.48,1,17.48,4,0
TX101168,2026-07-10 12:02:00,retail_pos_partners,LATAM,Apparel,50.61,1,50.61,5,1
TX100721,2026-07-10 15:09:00,web_store_us,MEA,Books,19.25,3,57.74,4,0
TX100146,2026-07-10 16:22:00,email_campaigns,LATAM,Toys,25.68,2,51.37,4,0
TX100900,2026-07-10 17:09:00,retail_pos_partners,North America,Toys,31.85,2,63.69,4,0
TX100891,2026-07-11 02:36:00,web_store_us,APAC,Apparel,36.75,2,73.5,4,0
TX100837,2026-07-11 06:41:00,email_campaigns,MEA,Sports,67.94,3,203.82,4,0
TX100102,2026-07-11 07:58:00,web_store_apac,North America,Grocery,25.51,1,25.51,3,0
TX101063,2026-07-11 09:34:00,web_store_us,LATAM,Grocery,24.14,1,24.14,5,0
TX100738,2026-07-11 12:35:00,web_store_eu,LATAM,Home & Kitchen,69.53,1,69.53,5,0
TX100479,2026-07-11 15:03:00,social_tiktok_ads,LATAM,Apparel,39.61,1,39.61,3,0
TX100960,2026-07-11 15:16:00,web_store_apac,MEA,Toys,19.56,1,19.56,5,0
TX100839,2026-07-11 19:38:00,mobile_app_ios,APAC,Grocery,20.63,1,20.63,3,0
TX101421,2026-07-11 23:29:00,affiliate_network,LATAM,Sports,54.69,1,54.69,5,0
TX100728,2026-07-12 01:09:00,mobile_app_android,APAC,Beauty,21.76,1,21.76,4,0
TX100663,2026-07-12 01:27:00,marketplace_etsy,MEA,Home & Kitchen,56.25,2,112.51,4,0
TX100741,2026-07-12 03:50:00,affiliate_network,North America,Home & Kitchen,52.3,3,156.91,3,0
TX101227,2026-07-12 04:05:00,mobile_app_ios,LATAM,Home & Kitchen,78.17,2,156.34,5,0
TX101104,2026-07-12 04:20:00,web_store_us,MEA,Toys,25.19,1,25.19,5,0
TX100693,2026-07-12 04:36:00,retail_pos_partners,MEA,Toys,34.2,3,102.59,4,1
TX101064,2026-07-12 05:34:00,retail_pos_partners,Europe,Grocery,19.07,2,38.15,4,0
TX100093,2026-07-12 09:25:00,email_campaigns,MEA,Apparel,33.06,1,33.06,4,0
TX100592,2026-07-12 11:34:00,mobile_app_ios,North America,Beauty,44.45,2,88.9,2,0
TX101263,2026-07-12 15:45:00,marketplace_amazon,North America,Electronics,277.04,2,554.09,4,0
TX100403,2026-07-12 17:12:00,web_store_us,North America,Books,16.97,2,33.94,4,0
TX100161,2026-07-12 19:03:00,affiliate_network,APAC,Books,23.25,1,23.25,5,0
TX100139,2026-07-12 19:42:00,social_instagram_ads,LATAM,Beauty,28.13,1,28.13,4,0
TX100940,2026-07-12 20:01:00,web_store_apac,MEA,Books,21.92,1,21.92,5,0
TX100174,2026-07-13 01:48:00,affiliate_network,APAC,Electronics,195.45,2,390.89,4,0
TX100569,2026-07-13 03:51:00,mobile_app_ios,North America,Sports,43.5,1,43.5,3,0
TX100337,2026-07-13 07:45:00,social_tiktok_ads,MEA,Electronics,339.4,5,1697.01,4,0
TX101216,2026-07-13 09:40:00,social_tiktok_ads,North America,Sports,44.61,1,44.61,4,0
TX101106,2026-07-13 16:05:00,marketplace_etsy,MEA,Grocery,18.83,2,37.66,4,0
TX100733,2026-07-13 16:51:00,retail_pos_partners,MEA,Electronics,221.91,3,665.73,3,0
TX100901,2026-07-13 19:25:00,web_store_eu,North America,Electronics,259.51,3,778.54,4,1
TX101009,2026-07-13 20:41:00,marketplace_amazon,MEA,Beauty,22.07,1,22.07,5,0
TX101306,2026-07-13 23:16:00,web_store_us,North America,Home & Kitchen,61.14,1,61.14,5,0
TX101281,2026-07-13 23:53:00,retail_pos_partners,Europe,Apparel,69.11,1,69.11,4,0
TX100384,2026-07-14 04:10:00,social_tiktok_ads,MEA,Apparel,26.91,1,26.91,4,0
TX101350,2026-07-14 10:26:00,mobile_app_ios,MEA,Grocery,26.03,1,26.03,4,0
TX101391,2026-07-14 10:41:00,mobile_app_ios,LATAM,Toys,27.76,1,27.76,3,0
TX100399,2026-07-14 11:03:00,social_instagram_ads,Europe,Beauty,26.09,2,52.18,4,0
TX101435,2026-07-14 11:52:00,marketplace_amazon,MEA,Home & Kitchen,81.87,2,163.74,5,0
TX100415,2026-07-14 15:10:00,email_campaigns,North America,Beauty,20.38,2,40.75,4,0
TX100928,2026-07-14 17:36:00,web_store_eu,APAC,Sports,35.81,1,35.81,4,0
TX101139,2026-07-14 17:43:00,web_store_apac,Europe,Beauty,14.67,1,14.67,5,0
TX100300,2026-07-14 17:50:00,web_store_eu,LATAM,Books,20.1,2,40.2,4,0
TX100676,2026-07-14 18:16:00,marketplace_etsy,North America,Toys,28.12,2,56.25,3,1
TX101123,2026-07-14 21:33:00,retail_pos_partners,LATAM,Electronics,115.23,1,115.23,4,1
TX100447,2026-07-14 23:36:00,mobile_app_android,APAC,Toys,35.22,1,35.22,5,0
TX100297,2026-07-15 01:22:00,social_instagram_ads,APAC,Sports,21.67,2,43.33,5,0
TX100574,2026-07-15 02:43:00,email_campaigns,MEA,Sports,40.86,2,81.73,4,0
TX100212,2026-07-15 09:40:00,web_store_eu,APAC,Grocery,28.1,2,56.19,3,0
TX101417,2026-07-15 12:05:00,social_tiktok_ads,North America,Toys,0.731,3,109.64,5,0
TX100288,2026-07-15 12:33:00,web_store_eu,LATAM,Beauty,22.1,1,22.1,4,0
TX101236,2026-07-15 13:15:00,mobile_app_android,LATAM,Grocery,20.46,4,81.84,4,0
TX101361,2026-07-15 15:53:00,marketplace_etsy,Europe,Grocery,19.64,1,19.64,5,0
TX100119,2026-07-15 18:42:00,social_tiktok_ads,LATAM,Electronics,226.02,3,678.05,5,0
TX101241,2026-07-15 19:29:00,retail_pos_partners,North America,Grocery,30.65,3,91.96,4,0
TX101392,2026-07-15 21:44:00,email_campaigns,LATAM,Toys,34.35,3,103.05,4,0
TX101164,2026-07-15 22:57:00,web_store_us,LATAM,Apparel,45.03,2,90.06,5,0
TX100473,2026-07-16 01:28:00,mobile_app_ios,North America,Home & Kitchen,76.08,1,76.08,5,1
TX101206,2026-07-16 03:55:00,web_store_apac,Europe,Books,19.88,2,39.75,5,0
TX100533,2026-07-16 10:55:00,social_tiktok_ads,MEA,Home & Kitchen,62.13,1,62.13,3,0
TX100414,2026-07-16 15:16:00,affiliate_network,North America,Sports,63.78,2,127.56,4,0
TX100255,2026-07-16 16:18:00,email_campaigns,LATAM,Toys,31.12,2,62.23,4,0
TX100794,2026-07-16 16:21:00,mobile_app_android,MEA,Grocery,20.9,2,41.8,4,0
TX100953,2026-07-16 17:26:00,mobile_app_ios,APAC,Home & Kitchen,69.35,1,69.35,4,1
TX100944,2026-07-16 18:04:00,web_store_apac,LATAM,Toys,53.08,1,53.08,5,0
TX100539,2026-07-16 19:12:00,mobile_app_android,LATAM,Beauty,14.8,1,14.8,4,0
TX100159,2026-07-16 19:14:00,web_store_eu,MEA,Books,9.3,3,27.9,3,0
TX100400,2026-07-16 20:43:00,web_store_us,LATAM,Sports,72.53,2,145.05,5,0
TX100169,2026-07-16 23:52:00,web_store_us,APAC,Apparel,55.5,6,332.98,4,0
TX100946,2026-07-17 03:11:00,mobile_app_ios,Europe,Books,14.93,1,14.93,5,0
TX100354,2026-07-17 05:34:00,marketplace_etsy,LATAM,Home & Kitchen,35.17,3,105.51,5,0
TX101359,2026-07-17 05:50:00,marketplace_amazon,APAC,Beauty,21.01,3,63.04,3,0
TX100028,2026-07-17 06:09:00,web_store_eu,MEA,Sports,33.68,1,33.68,4,0
TX101188,2026-07-17 10:16:00,retail_pos_partners,LATAM,Sports,52.76,3,158.29,4,0
TX100705,2026-07-17 10:58:00,affiliate_network,Europe,Electronics,146.04,3,438.13,4,0
TX100087,2026-07-17 16:07:00,marketplace_amazon,LATAM,Toys,19.24,2,38.49,4,0
TX100625,2026-07-17 16:12:00,mobile_app_android,MEA,Beauty,29.6,6,177.62,3,0
TX100407,2026-07-17 16:25:00,marketplace_amazon,Europe,Apparel,46.15,1,46.15,5,0
TX101233,2026-07-17 18:08:00,web_store_apac,APAC,Sports,43.76,4,175.03,5,0
TX100804,2026-07-17 22:08:00,email_campaigns,MEA,Sports,50.91,2,101.82,4,0
TX100356,2026-07-17 22:27:00,mobile_app_android,LATAM,Sports,73.02,1,73.02,5,0
TX100128,2026-07-17 23:45:00,marketplace_amazon,MEA,Apparel,73.91,1,73.91,3,0
TX100472,2026-07-18 00:15:00,web_store_eu,LATAM,Electronics,181.58,1,181.58,4,0
TX101197,2026-07-18 00:53:00,marketplace_amazon,MEA,Books,8.37,1,8.37,4,0
TX100822,2026-07-18 00:55:00,affiliate_network,APAC,Books,19.05,2,38.1,5,0
TX101340,2026-07-18 02:40:00,web_store_us,LATAM,Apparel,49.6,1,49.6,5,0
TX100591,2026-07-18 04:50:00,retail_pos_partners,Europe,Books,16.96,2,33.91,5,0
TX101327,2026-07-18 05:53:00,mobile_app_android,LATAM,Home & Kitchen,26.81,1,26.81,5,0
TX100320,2026-07-18 09:48:00,email_campaigns,LATAM,Beauty,30.83,1,30.83,4,0
TX100410,2026-07-18 10:10:00,social_tiktok_ads,APAC,Apparel,36.64,3,109.92,4,1
TX100236,2026-07-18 13:17:00,marketplace_etsy,LATAM,Home & Kitchen,92.26,2,184.53,4,0
TX100383,2026-07-18 17:05:00,mobile_app_android,APAC,Apparel,52.42,1,52.42,5,0
TX101246,2026-07-18 18:28:00,social_tiktok_ads,LATAM,Sports,37.58,4,150.32,5,1
TX101189,2026-07-18 18:31:00,social_tiktok_ads,Europe,Toys,35.3,2,70.59,4,0
TX100443,2026-07-18 20:57:00,mobile_app_android,Europe,Beauty,16.88,2,33.76,5,0
TX100620,2026-07-18 21:28:00,email_campaigns,LATAM,Apparel,41.78,3,125.34,3,0
TX100104,2026-07-18 23:57:00,social_tiktok_ads,LATAM,Toys,25.49,4,101.94,5,0
TX100573,2026-07-19 05:52:00,marketplace_amazon,LATAM,Toys,33.5,1,33.5,5,0
TX101375,2026-07-19 10:47:00,affiliate_network,North America,Beauty,39.24,1,39.24,5,0
TX100510,2026-07-19 16:16:00,web_store_apac,Europe,Beauty,22.69,3,68.08,4,0
TX100682,2026-07-19 19:15:00,web_store_apac,MEA,Electronics,319.52,2,639.05,3,0
TX101012,2026-07-20 04:55:00,affiliate_network,LATAM,Sports,52.59,3,157.77,4,0
TX100785,2026-07-20 05:20:00,web_store_eu,APAC,Grocery,26.2,1,26.2,5,0
TX101083,2026-07-20 05:35:00,social_tiktok_ads,MEA,Beauty,41.83,1,41.83,3,0
TX100022,2026-07-20 05:50:00,web_store_us,Europe,Home & Kitchen,62.38,2,124.76,4,1
TX100346,2026-07-20 05:51:00,email_campaigns,LATAM,Grocery,10.17,1,10.17,4,0
TX100162,2026-07-20 06:16:00,affiliate_network,Europe,Home & Kitchen,54.87,2,109.75,4,1
TX101200,2026-07-20 14:57:00,web_store_apac,Europe,Grocery,25.99,1,25.99,5,0
TX100938,2026-07-20 16:02:00,affiliate_network,Europe,Apparel,48.33,1,48.33,4,0
TX101205,2026-07-20 17:53:00,web_store_us,LATAM,Toys,23.02,3,69.06,5,0
TX101013,2026-07-20 19:36:00,web_store_apac,LATAM,Toys,23.67,2,47.34,5,0
TX100157,2026-07-20 21:03:00,social_instagram_ads,MEA,Home & Kitchen,79.95,3,239.84,4,0
TX100202,2026-07-20 22:56:00,social_tiktok_ads,APAC,Books,19.46,1,19.46,4,0
TX100514,2026-07-21 00:44:00,social_tiktok_ads,North America,Grocery,25.92,1,25.92,5,0
TX100358,2026-07-21 01:04:00,marketplace_amazon,APAC,Books,26.51,1,26.51,4,0
TX101296,2026-07-21 03:45:00,web_store_us,MEA,Beauty,31.87,2,63.74,4,0
TX100014,2026-07-21 05:34:00,mobile_app_android,MEA,Home & Kitchen,84.17,3,252.51,4,0
TX101194,2026-07-21 06:44:00,social_tiktok_ads,North America,Beauty,34.65,2,69.3,5,0
TX101338,2026-07-21 08:33:00,web_store_apac,Europe,Beauty,23.67,4,94.69,5,0
TX100450,2026-07-21 09:23:00,email_campaigns,North America,Sports,25.39,1,25.39,5,0
TX101040,2026-07-21 14:39:00,web_store_apac,North America,Sports,63.53,5,317.64,2,0
TX101299,2026-07-21 14:59:00,mobile_app_android,North America,Grocery,26.75,1,26.75,2,0
TX100566,2026-07-21 21:27:00,marketplace_etsy,Europe,Apparel,58.57,5,292.84,5,0
TX100601,2026-07-21 21:44:00,web_store_us,LATAM,Home & Kitchen,63.55,3,190.65,4,0
TX100251,2026-07-22 00:03:00,email_campaigns,LATAM,Sports,40.35,1,40.35,4,0
TX100626,2026-07-22 01:50:00,retail_pos_partners,APAC,Books,14.04,3,42.11,4,0
TX100623,2026-07-22 02:15:00,web_store_apac,APAC,Beauty,39.36,1,39.36,5,0
TX100829,2026-07-22 05:32:00,affiliate_network,North America,Electronics,138.38,1,138.38,4,1
TX100812,2026-07-22 07:29:00,retail_pos_partners,APAC,Home & Kitchen,52.1,1,52.1,4,0
TX100760,2026-07-22 07:43:00,web_store_apac,Europe,Beauty,35.06,2,70.11,4,0
TX101100,2026-07-22 09:02:00,affiliate_network,MEA,Home & Kitchen,37.67,1,37.67,4,0
TX100554,2026-07-22 19:02:00,email_campaigns,Europe,Toys,25.5,4,102.02,3,0
TX100767,2026-07-22 19:38:00,email_campaigns,MEA,Toys,40.22,2,80.44,5,0
TX100240,2026-07-22 20:38:00,social_instagram_ads,Europe,Home & Kitchen,76.29,2,152.59,5,0
TX100295,2026-07-22 20:39:00,affiliate_network,MEA,Grocery,16.63,2,33.26,4,0
TX100800,2026-07-23 00:03:00,web_store_us,North America,Electronics,254.04,4,1016.15,5,1
TX100611,2026-07-23 02:45:00,retail_pos_partners,LATAM,Beauty,37.81,8,394.24587013175227,3,1
TX101235,2026-07-23 02:50:00,web_store_eu,MEA,Toys,39.89,1,39.89,3,0
TX100819,2026-07-23 05:07:00,marketplace_etsy,LATAM,Grocery,17.32,4,69.27,3,0
TX100701,2026-07-23 10:11:00,web_store_apac,LATAM,Books,19.68,1,19.68,4,0
TX100232,2026-07-23 13:07:00,email_campaigns,APAC,Grocery,34.22,1,34.22,3,0
TX100175,2026-07-23 14:58:00,web_store_apac,MEA,Grocery,28.57,1,28.57,3,0
TX100772,2026-07-23 15:18:00,email_campaigns,North America,Apparel,43.81,1,43.81,5,1
TX100018,2026-07-23 15:25:00,affiliate_network,Europe,Toys,33.76,2,67.52,5,0
TX100433,2026-07-23 15:30:00,social_tiktok_ads,LATAM,Apparel,38.8,2,77.61,3,0
TX101423,2026-07-23 21:57:00,email_campaigns,North America,Grocery,15.69,1,15.69,4,0
TX100310,2026-07-23 22:42:00,web_store_apac,APAC,Toys,37.37,3,112.11,5,1
TX101038,2026-07-23 23:34:00,retail_pos_partners,APAC,Sports,59.63,1,59.63,5,0
TX100096,2026-07-24 02:18:00,mobile_app_ios,Europe,Grocery,29.68,3,89.03,3,0
TX101245,2026-07-24 04:28:00,affiliate_network,Europe,Electronics,333.18,3,999.54,3,0
TX101018,2026-07-24 08:47:00,web_store_us,Europe,Apparel,54.22,1,54.22,4,0
TX101024,2026-07-24 11:55:00,web_store_apac,North America,Electronics,248.31,2,496.61,4,0
TX100526,2026-07-24 12:05:00,marketplace_etsy,MEA,Apparel,31.43,4,125.73,4,0
TX101257,2026-07-24 13:08:00,web_store_us,LATAM,Apparel,36.38,2,72.76,4,0
TX100033,2026-07-24 15:35:00,web_store_eu,Europe,Apparel,65.99,2,131.98,5,0
TX100943,2026-07-24 16:16:00,web_store_apac,MEA,Apparel,46.65,1,46.65,4,0
TX100196,2026-07-24 20:09:00,social_instagram_ads,LATAM,Books,13.36,4,53.43,4,0
TX101240,2026-07-24 21:04:00,retail_pos_partners,Europe,Beauty,27.91,2,55.81,4,0
TX101126,2026-07-24 21:23:00,web_store_eu,APAC,Books,21.14,1,21.14,4,0
TX100827,2026-07-24 23:15:00,retail_pos_partners,LATAM,Home & Kitchen,52.34,1,52.34,4,0
TX101218,2026-07-25 03:17:00,social_tiktok_ads,LATAM,Toys,34.94,2,69.88,4,0
TX101051,2026-07-25 06:30:00,social_instagram_ads,MEA,Home & Kitchen,34.24,1,34.24,4,0
TX100259,2026-07-25 08:23:00,marketplace_amazon,APAC,Books,15.41,1,15.41,2,0
TX100278,2026-07-25 09:02:00,email_campaigns,MEA,Grocery,26.14,2,52.29,4,0
TX100729,2026-07-25 11:51:00,retail_pos_partners,North America,Home & Kitchen,72.88,1,72.88,4,1
TX100702,2026-07-25 18:52:00,retail_pos_partners,Europe,Toys,39.02,4,156.09,5,0
TX100887,2026-07-25 20:49:00,web_store_us,Europe,Home & Kitchen,68.4,4,273.62,4,0
TX100339,2026-07-25 21:05:00,mobile_app_ios,Europe,Books,17.01,1,17.01,3,0
TX100638,2026-07-25 23:42:00,social_instagram_ads,APAC,Electronics,230.79,1,230.79,4,0
TX100651,2026-07-26 01:11:00,marketplace_amazon,MEA,Home & Kitchen,61.4,1,61.4,3,1
TX100413,2026-07-26 03:26:00,web_store_us,APAC,Toys,21.66,3,64.99,4,0
TX101286,2026-07-26 10:33:00,mobile_app_android,LATAM,Grocery,12.29,1,12.29,5,0
TX100821,2026-07-26 14:11:00,affiliate_network,MEA,Grocery,22.9,4,91.61,5,0
TX100548,2026-07-26 15:08:00,mobile_app_android,LATAM,Home & Kitchen,53.33,3,160.0,4,0
TX100211,2026-07-26 17:10:00,web_store_us,APAC,Grocery,27.04,2,54.08,4,0
TX101383,2026-07-26 17:57:00,web_store_eu,MEA,Grocery,25.07,2,50.15,4,0
TX100322,2026-07-26 18:28:00,social_instagram_ads,APAC,Beauty,25.19,3,75.56,5,0
TX100469,2026-07-26 23:34:00,web_store_us,LATAM,Sports,53.19,1,53.19,5,0
TX100001,2026-07-26 23:57:00,mobile_app_ios,North America,Apparel,62.77,1,62.77,5,1
TX100252,2026-07-27 03:31:00,social_instagram_ads,LATAM,Books,20.28,1,20.28,4,0
TX100432,2026-07-27 04:00:00,marketplace_amazon,North America,Grocery,29.76,2,59.52,4,0
TX100457,2026-07-27 06:45:00,marketplace_amazon,North America,Grocery,19.73,1,19.73,4,0
TX100882,2026-07-27 10:24:00,affiliate_network,North America,Beauty,38.16,1,38.16,4,1
TX100680,2026-07-27 13:11:00,social_instagram_ads,LATAM,Electronics,217.3,2,434.61,4,0
TX100613,2026-07-27 14:00:00,affiliate_network,MEA,Beauty,17.25,3,51.76,3,1
TX100980,2026-07-27 14:57:00,mobile_app_ios,LATAM,Toys,38.41,2,76.83,4,0
TX100581,2026-07-27 15:26:00,marketplace_etsy,LATAM,Grocery,19.74,2,39.47,5,0
TX100731,2026-07-27 15:36:00,marketplace_etsy,MEA,Books,17.26,1,17.26,4,0
TX100405,2026-07-27 19:07:00,social_tiktok_ads,MEA,Sports,56.66,1,56.66,5,0
TX100453,2026-07-27 19:55:00,social_instagram_ads,Europe,Beauty,28.49,1,28.49,4,0
TX100466,2026-07-27 21:55:00,marketplace_etsy,North America,Books,17.03,3,51.1,4,0
TX101284,2026-07-27 22:24:00,retail_pos_partners,LATAM,Beauty,25.84,2,51.68,5,0
TX101434,2026-07-27 22:44:00,email_campaigns,APAC,Sports,37.42,3,112.27,4,0
TX100389,2026-07-28 01:10:00,mobile_app_android,North America,Grocery,21.86,1,21.86,1,1
TX100418,2026-07-28 06:26:00,marketplace_etsy,LATAM,Apparel,40.17,4,160.68,5,1
TX100448,2026-07-28 07:03:00,web_store_us,APAC,Sports,54.17,3,162.51,5,1
TX100145,2026-07-28 07:19:00,mobile_app_android,LATAM,Beauty,28.67,1,28.67,4,0
TX100590,2026-07-28 11:55:00,mobile_app_ios,MEA,Beauty,33.43,1,33.43,5,0
TX101148,2026-07-28 15:08:00,web_store_us,North America,Toys,18.91,1,18.91,5,0
TX101337,2026-07-28 15:44:00,web_store_eu,LATAM,Sports,44.17,3,132.51,4,0
TX101140,2026-07-28 22:57:00,mobile_app_ios,APAC,Apparel,28.61,1,28.61,5,0
TX100113,2026-07-29 00:54:00,marketplace_etsy,MEA,Books,21.74,1,21.74,4,0
TX101046,2026-07-29 01:21:00,social_instagram_ads,LATAM,Toys,28.82,3,86.47,5,0
TX100802,2026-07-29 04:13:00,social_tiktok_ads,LATAM,Sports,68.61,2,137.23,4,0
TX101298,2026-07-29 05:16:00,email_campaigns,North America,Apparel,50.25,3,150.74,4,0
TX100194,2026-07-29 07:36:00,social_instagram_ads,Europe,Toys,30.45,4,121.79,4,0
TX100429,2026-07-29 08:08:00,mobile_app_ios,MEA,Sports,55.2,1,55.2,4,0
TX100127,2026-07-29 08:49:00,affiliate_network,LATAM,Beauty,29.39,1,29.39,4,0
TX100131,2026-07-29 09:54:00,affiliate_network,North America,Beauty,25.47,1,25.47,4,0
TX101333,2026-07-29 11:35:00,web_store_apac,Europe,Books,19.99,1,19.99,4,0
TX100633,2026-07-29 12:05:00,social_tiktok_ads,LATAM,Books,23.75,1,23.75,4,0
TX101316,2026-07-29 12:57:00,marketplace_etsy,APAC,Beauty,17.41,2,34.83,4,0
TX100636,2026-07-29 13:46:00,affiliate_network,APAC,Home & Kitchen,57.53,2,115.06,3,0
TX100147,2026-07-29 14:17:00,marketplace_etsy,APAC,Toys,29.74,2,59.48,5,0
TX101026,2026-07-29 17:11:00,mobile_app_android,Europe,Grocery,25.72,4,102.9,3,0
TX100552,2026-07-29 17:38:00,social_tiktok_ads,APAC,Electronics,183.91,4,735.64,4,0
TX100719,2026-07-29 17:46:00,mobile_app_ios,LATAM,Beauty,27.25,2,54.51,4,0
TX100452,2026-07-29 17:58:00,social_instagram_ads,LATAM,Toys,39.09,1,39.09,4,0
TX101252,2026-07-29 18:25:00,web_store_us,LATAM,Beauty,26.37,1,26.37,5,0
TX100704,2026-07-29 18:25:00,web_store_apac,North America,Apparel,42.71,2,85.42,5,0
TX100052,2026-07-29 23:50:00,social_instagram_ads,LATAM,Sports,53.23,4,212.94,4,0
TX100311,2026-07-30 02:19:00,marketplace_etsy,MEA,Apparel,41.23,2,82.47,4,0
TX100370,2026-07-30 02:35:00,web_store_eu,APAC,Toys,29.9,3,89.7,4,0
TX101128,2026-07-30 03:57:00,mobile_app_ios,MEA,Books,20.06,3,60.17,5,0
TX100504,2026-07-30 04:00:00,email_campaigns,North America,Beauty,26.54,1,26.54,5,0
TX100135,2026-07-30 04:27:00,marketplace_etsy,LATAM,Toys,17.48,3,52.43,5,0
TX100419,2026-07-30 04:33:00,social_tiktok_ads,North America,Grocery,13.21,2,26.42,5,0
TX100698,2026-07-30 04:49:00,web_store_us,MEA,Apparel,41.71,3,125.14,4,0
TX101378,2026-07-30 06:08:00,social_tiktok_ads,MEA,Home & Kitchen,44.34,4,177.35,3,0
TX100491,2026-07-30 06:25:00,social_instagram_ads,MEA,Beauty,44.99,1,44.99,5,0
TX100547,2026-07-30 06:28:00,social_tiktok_ads,LATAM,Electronics,223.71,1,223.71,5,0
TX101015,2026-07-30 08:38:00,marketplace_amazon,APAC,Toys,33.99,2,67.97,5,0
TX100593,2026-07-30 09:18:00,mobile_app_android,APAC,Apparel,61.96,4,247.84,4,0
TX101221,2026-07-30 09:36:00,marketplace_amazon,Europe,Sports,41.2,3,123.61,4,1
TX100454,2026-07-30 11:04:00,web_store_eu,MEA,Grocery,13.63,2,27.25,5,0
TX101225,2026-07-30 19:57:00,marketplace_etsy,Europe,Books,16.19,1,16.19,4,0
TX101372,2026-07-30 20:00:00,web_store_apac,LATAM,Toys,39.68,2,79.36,4,0
TX100856,2026-07-30 20:11:00,mobile_app_android,Europe,Toys,25.85,3,77.56,5,0
TX100954,2026-07-30 23:50:00,mobile_app_android,North America,Beauty,24.37,3,73.12,5,0
TX100527,2026-07-31 02:05:00,affiliate_network,Europe,Sports,62.19,5,310.96,5,0
TX100130,2026-07-31 06:04:00,mobile_app_android,LATAM,Books,19.3,2,38.61,4,0
TX100671,2026-07-31 07:22:00,marketplace_amazon,North America,Apparel,46.24,2,92.48,5,0
TX101305,2026-07-31 08:06:00,affiliate_network,LATAM,Home & Kitchen,72.69,1,72.69,4,0
TX100108,2026-07-31 09:15:00,mobile_app_android,North America,Grocery,28.61,2,57.21,4,0
TX100187,2026-07-31 09:32:00,web_store_eu,LATAM,Apparel,43.05,2,86.11,4,0
TX101248,2026-07-31 11:05:00,email_campaigns,LATAM,Sports,29.79,1,29.79,4,0
TX100643,2026-07-31 18:40:00,social_tiktok_ads,APAC,Home & Kitchen,68.54,2,137.09,4,0
TX100528,2026-07-31 20:09:00,mobile_app_android,LATAM,Apparel,47.71,3,143.14,3,0
TX101035,2026-07-31 23:41:00,marketplace_etsy,Europe,Beauty,16.73,2,33.47,4,0
TX101213,2026-08-01 01:29:00,social_tiktok_ads,Europe,Apparel,60.99,3,182.98,4,0
TX101069,2026-08-01 02:42:00,marketplace_amazon,APAC,Beauty,27.1,4,108.4,4,0
TX101062,2026-08-01 04:16:00,retail_pos_partners,APAC,Books,9.09,2,18.19,4,0
TX100090,2026-08-01 09:32:00,marketplace_amazon,North America,Toys,47.81,2,95.61,4,0
TX100396,2026-08-01 10:12:00,web_store_apac,MEA,Toys,26.71,3,80.14,4,0
TX101098,2026-08-01 10:50:00,affiliate_network,North America,Beauty,25.76,3,77.29,5,0
TX100501,2026-08-01 17:31:00,marketplace_amazon,Europe,Apparel,42.82,4,171.27,4,0
TX100805,2026-08-01 19:07:00,marketplace_etsy,MEA,Home & Kitchen,57.13,4,228.53,4,0
TX100308,2026-08-01 21:58:00,marketplace_etsy,APAC,Sports,49.14,3,147.41,5,0
TX100774,2026-08-01 22:14:00,affiliate_network,APAC,Beauty,24.58,1,24.58,5,0
TX101187,2026-08-01 22:38:00,retail_pos_partners,LATAM,Home & Kitchen,69.29,2,138.59,4,0
TX100797,2026-08-02 00:37:00,retail_pos_partners,Europe,Apparel,46.35,1,46.35,4,0
TX101122,2026-08-02 04:44:00,mobile_app_android,MEA,Grocery,19.15,1,19.15,5,1
TX101061,2026-08-02 06:01:00,social_tiktok_ads,LATAM,Toys,40.04,2,80.07,5,0
TX101269,2026-08-02 10:26:00,social_instagram_ads,MEA,Grocery,15.27,3,45.82,5,0
TX101362,2026-08-02 13:47:00,social_instagram_ads,North America,Sports,57.68,1,57.68,5,0
TX101171,2026-08-02 14:18:00,marketplace_etsy,APAC,Sports,52.06,1,52.06,5,0
